770,770,-54,58,112
770,760,-53,55,112
762,760,-53,55,104
780,780,-79,29,45
780,770,-53,29,45
761,770,-53,61,54
761,780,-45,33,33
765,770,-45,33,33
765,770,-47,45,54
770,770,-57,41,54
767,770,-57,41,55
767,770,-30,45,33
763,770,-30,45,33
780,780,-52,53,33
780,760,-35,45,43
791,790,-35,45,43
754,760,-50,46,114
775,780,-48,46,114
775,770,-48,74,72
775,780,5,45,58
759,760,5,45,58
776,780,-13,51,78
778,780,-40,102,78
778,760,-40,102,79
776,780,-17,51,80
756,760,-2,51,80
756,770,-2,45,71
756,760,-57,35,45
788,770,-57,35,45
788,800,-55,48,55
783,780,-49,66,55
783,780,-49,66,75
766,770,-66,66,88
781,780,-66,66,88
781,770,-63,49,63
766,770,-47,47,59
777,780,-47,47,59
766,770,-22,72,80
787,790,-29,72,80
787,780,-29,52,112
787,790,-15,60,62
771,770,-15,60,62
771,760,10,20,81
766,770,-6,24,81
766,770,-6,24,110
748,750,-36,63,60
766,770,-36,63,60
788,790,-26,43,27
788,790,-48,40,57
775,780,-48,40,57
779,780,-61,48,83
767,770,-51,48,83
767,770,-51,74,67
755,760,-67,83,55
764,770,-67,83,55
755,760,-28,80,37
755,780,-20,71,37
771,770,-20,71,65
781,780,-46,80,22
769,770,-45,80,22
763,760,-45,83,38
763,780,-26,87,44
763,780,-26,87,44
770,780,-34,60,31
770,770,-78,60,31
774,750,-78,35,93
774,770,-88,23,39
766,770,-88,23,39
774,780,-53,49,98
756,760,-52,49,84
756,750,-52,49,84
773,770,-21,65,58
760,760,-42,65,58
767,770,-42,62,65
767,760,-54,55,80
764,770,-54,55,80
755,760,-42,58,122
755,750,-43,82,122
763,760,-43,82,60
763,760,-41,68,22
755,760,-31,68,22
755,770,-31,26,80
763,770,-47,24,69
763,770,-47,24,69
769,760,-47,35,73
769,750,-35,35,73
762,760,-35,82,102
762,760,-38,38,73
764,770,-38,38,73
764,770,-19,60,72
772,770,-54,96,65
744,750,-54,96,65
744,760,-47,36,83
780,780,-57,36,83
754,760,-57,48,102
751,750,-66,87,44
751,770,-66,87,44
759,760,-77,51,91
751,750,-61,72,91
751,770,-61,72,103
751,780,-46,57,96
781,780,-47,57,96
781,760,-47,63,65
769,770,-38,70,85
769,770,-38,70,85
760,760,-52,78,37
760,760,-46,81,37
765,770,-46,81,39
765,780,-5,60,38
768,770,-5,60,38
768,770,-19,83,53
769,770,-33,64,53
769,760,-33,64,64
769,750,-51,68,54
782,760,-56,68,54
782,770,-56,96,41
771,770,-53,72,44
771,760,-53,72,44
765,770,-49,31,101
769,770,-47,60,101
769,780,-47,60,112
757,760,-37,79,86
765,770,-37,79,86
761,760,-48,46,110
761,780,-60,65,68
758,760,-60,65,68
757,760,-73,51,110
757,770,-63,49,110
781,760,-63,49,41
781,760,-49,55,80
752,750,-49,55,80
766,770,-36,86,54
766,760,-14,55,71
754,760,-14,55,71
767,770,-29,80,57
767,770,-14,80,57
770,770,-14,71,27
758,760,-20,44,57
765,770,-20,44,57
756,760,-25,53,55
756,780,-32,47,55
744,750,-32,47,49
780,780,-35,55,77
780,800,-35,55,77
793,800,-20,50,63
762,760,-29,27,80
762,780,-29,27,80
782,780,-37,23,86
764,770,-6,23,86
757,760,-6,39,56
757,760,-21,64,57
757,770,-21,64,57
781,780,-22,69,85
781,790,-44,48,85
754,760,-44,48,54
754,760,-49,67,97
754,750,-34,67,97
770,770,-34,86,49
770,750,-56,84,82
761,760,-56,84,82
761,770,-11,72,62
779,780,-9,72,62
780,780,-9,75,93
780,770,-10,47,126
780,770,-10,47,126
743,750,-2,71,28
743,760,-31,33,28
770,770,-31,33,77
770,760,-57,38,74
770,760,-66,38,74
743,770,-66,82,42
743,770,-73,68,37
766,770,-73,68,37
766,780,-58,39,76
772,770,-26,67,76
772,780,-26,67,72
772,770,-58,69,1
760,760,-58,69,1
760,780,-68,48,40
766,770,-35,62,45
769,770,-35,62,45
769,790,-62,62,25
737,740,-36,62,25
767,770,-36,48,66
754,760,-18,83,45
780,780,-18,83,45
769,770,-73,95,40
764,770,-40,44,40
764,780,-40,44,57
764,750,-53,49,45
772,770,-53,49,45
772,760,-26,69,44
775,780,-9,84,57
763,770,-9,84,57
772,770,-28,66,56
777,770,-6,66,56
756,760,-6,32,77
756,770,-36,69,65
777,780,-36,69,65
772,770,-31,83,40
772,770,1,99,40
748,750,1,99,93
755,760,-32,49,81
755,780,-32,49,81
765,770,-31,72,53
772,770,-33,98,53
766,770,-33,98,23
764,770,-76,85,57
764,780,-74,85,57
757,760,-74,45,70
776,780,-29,33,43
767,770,-29,33,43
767,760,-15,22,83
770,770,-35,54,83
770,770,-35,54,72
780,780,-24,57,106
760,760,-24,57,106
757,760,-44,20,101
759,760,-10,29,53
759,760,-10,29,53
743,750,-31,78,89
771,770,-34,78,89
771,780,-34,35,115
761,760,-37,61,93
761,770,-37,61,93
761,760,-49,62,96
750,760,-54,64,96
750,780,-54,64,112
734,740,-83,61,85
734,750,-77,61,85
723,730,-77,102,48
760,760,-47,39,100
760,760,-47,39,100
760,770,-51,49,52
764,750,-55,79,52
754,760,-55,79,74
733,730,-69,57,54
737,740,-69,57,54
737,750,-55,65,48
745,740,-66,28,41
744,750,-66,28,41
744,760,-40,35,93
761,760,-56,35,93
761,770,-56,34,51
748,750,7,64,72
748,760,7,64,72
751,750,-40,78,32
751,750,-28,78,32
751,760,-28,37,72
752,780,-8,32,80
752,750,-8,32,80
752,750,-28,88,42
750,770,-15,81,42
750,760,-15,81,26
749,770,-41,48,74
749,750,-70,48,74
744,750,-70,31,58
744,750,-23,60,35
744,730,-23,60,35
737,750,-22,61,64
737,770,0,61,64
763,760,0,93,77
763,770,-40,59,77
755,760,-40,59,77
755,770,-54,20,81
755,760,-63,84,81
775,760,-63,84,73
775,770,-35,62,58
764,770,-43,62,58
764,790,-43,72,35
775,780,-10,70,104
775,760,-10,70,104
743,750,-26,100,68
743,770,-43,62,68
743,760,-43,62,64
756,760,-27,75,51
756,770,-27,75,51
762,760,3,76,48
762,730,-15,73,73
763,760,-15,73,73
772,770,-19,78,61
772,780,-38,78,61
757,760,-38,55,95
757,770,-48,82,67
755,760,-48,82,67
755,760,-48,75,47
760,750,-16,76,47
779,780,-16,76,71
755,760,-42,61,51
738,740,-42,61,51
749,750,-38,42,55
749,770,-29,60,124
764,770,-29,60,124
779,780,-54,70,79
760,760,-27,70,79
760,770,-27,48,64
760,770,-75,63,45
757,770,-75,63,45
757,780,-60,95,50
771,770,-80,79,50
771,780,-80,79,89
761,760,-58,57,104
763,760,-41,57,104
763,790,-41,43,65
761,760,-58,55,33
746,750,-58,55,33
747,750,-40,64,68
747,750,-25,66,68
763,760,-25,66,89
763,770,-46,51,101
763,750,-46,51,101
756,750,-46,51,29
756,760,-48,91,48
746,750,-48,91,48
746,760,-65,77,57
755,760,-43,77,57
755,760,-43,39,9
760,760,-57,73,67
760,760,-57,73,67
760,760,-71,65,89
782,770,-80,66,89
782,770,-80,66,112
768,770,-51,25,66
754,760,-61,25,66
747,750,-61,55,94
772,770,-70,34,27
772,770,-70,34,27
780,780,-20,40,23
770,770,-2,57,23
763,760,-2,57,75
763,760,-52,98,58
758,760,-52,98,58
753,760,-51,50,100
772,770,-28,26,57
772,770,-28,26,57
751,750,-34,60,98
764,770,-53,60,98
766,770,-53,71,76
766,780,-62,75,66
766,760,-62,75,66
767,770,-57,26,85
767,760,-67,32,85
768,770,-67,32,-2
758,760,-70,51,61
758,750,-70,51,61
762,760,-76,41,58
750,750,-59,80,34
773,770,-59,80,34
773,780,-52,60,68
764,770,-42,60,68
749,750,-42,59,112
760,760,-63,21,70
760,760,-63,21,70
766,770,-37,41,64
771,770,-31,77,64
771,760,-31,77,83
756,760,-67,63,84
756,780,-40,63,84
756,750,-40,57,77
765,760,-37,69,58
765,760,-37,69,58
764,760,-88,71,75
764,750,-70,66,75
763,760,-70,66,53
763,770,-66,38,56
763,770,-66,38,56
751,760,-46,46,88
751,760,-53,42,88
760,770,-53,42,88
760,750,-13,52,75
749,750,-36,52,75
749,770,-36,42,116
745,750,-58,32,116
756,760,-58,32,116
756,750,-78,46,23
761,760,-61,80,23
746,750,-61,80,54
746,780,-11,79,117
746,760,-11,79,117
768,770,-11,73,106
768,760,-31,77,121
742,740,-31,77,121
742,750,-23,60,96
742,740,-25,72,96
759,760,-25,72,78
759,750,-59,40,100
759,760,-43,40,100
759,760,-43,30,75
742,740,-30,57,126
740,740,-30,57,126
740,750,-64,60,53
771,750,-18,13,53
771,750,-18,13,25
751,750,-24,34,84
746,750,-24,34,84
775,780,-86,65,56
748,750,-26,49,102
748,750,-26,49,102
761,760,-35,87,88
750,750,-39,87,88
782,780,-39,110,69
782,770,-8,65,56
782,760,-8,65,56
749,750,-14,62,66
749,770,-31,55,66
759,760,-31,55,116
759,770,-50,62,93
759,740,-56,62,93
772,750,-56,34,60
772,750,-57,36,70
744,750,-57,36,70
744,740,-32,51,61
758,760,-50,51,61
758,770,-50,36,95
770,770,-20,73,61
767,770,-20,73,61
751,750,-41,84,120
751,770,-44,66,120
750,750,-44,66,65
775,780,-45,66,33
756,760,-4,66,33
763,770,-4,34,49
771,770,-61,46,61
771,760,-61,46,61
758,760,-38,20,93
758,760,-24,2,93
757,780,-24,2,61
757,770,-47,43,89
772,770,-47,43,89
772,760,-64,49,33
772,770,-39,36,33
769,770,-39,36,87
769,760,-17,29,47
760,760,-65,29,47
760,780,-65,79,37
760,760,-28,47,103
765,770,-28,47,103
765,770,-48,5,103
784,790,-71,66,103
784,760,-71,66,48
770,770,-31,63,47
770,790,-31,63,47
754,760,-38,46,77
752,750,-30,63,69
747,750,-30,63,69
753,760,-45,54,51
753,770,-52,54,51
772,770,-52,40,28
769,770,-90,55,77
769,750,-90,55,77
769,780,-78,64,41
771,770,-46,67,41
771,770,-46,67,76
771,770,-51,67,78
771,770,-46,67,78
771,780,-46,61,52
777,770,-31,47,39
777,770,-31,47,39
770,770,-41,37,77
770,780,-47,49,77
763,760,-47,49,61
761,760,-53,47,74
768,770,-53,47,74
761,760,-79,66,73
750,750,-13,61,68
750,760,-13,61,68
773,770,-42,71,50
773,770,-20,71,50
773,780,-20,107,77
751,760,-79,77,65
751,760,-79,77,65
752,750,-77,49,99
773,780,-49,63,99
773,780,-49,63,61
773,780,-56,52,71
772,770,-72,52,71
772,760,-72,69,55
766,770,-74,65,52
759,760,-74,65,52
759,760,-37,35,53
771,770,-33,36,53
740,740,-33,36,70
740,760,-22,32,73
740,760,-22,32,73
778,780,-51,47,45
778,780,-44,90,45
761,760,-44,90,89
763,760,-44,68,53
763,770,-63,68,53
761,760,-63,53,54
753,760,-78,21,89
753,770,-78,21,89
753,770,-70,58,61
788,790,-83,51,61
788,780,-83,51,100
745,750,-62,81,68
745,760,-62,81,68
745,770,-60,50,55
770,750,-54,40,94
770,760,-54,40,94
766,770,-61,43,67
766,790,-62,43,67
775,780,-62,40,124
774,780,-59,50,82
773,770,-59,50,82
748,750,-63,42,65
748,760,-17,39,65
748,780,-17,39,70
758,760,-11,61,67
758,770,-47,61,67
761,760,-47,46,66
769,770,-60,44,60
769,760,-60,44,60
769,770,-35,30,80
769,770,-56,251,80
769,770,-56,-5,85
757,770,-37,31,80
765,770,-37,31,80
765,800,-36,71,79
781,780,-51,79,90
771,770,-51,79,90
771,770,3,40,79
753,760,-40,40,79
753,770,-40,62,53
753,790,-47,64,64
778,790,-47,64,64
778,780,-46,41,37
763,770,-58,15,37
763,780,-58,15,80
781,780,-27,26,83
781,780,-27,26,83
772,770,-45,46,60
772,790,-80,45,65
769,770,-80,45,65
763,760,-35,52,81
763,770,-55,52,81
754,760,-55,47,17
767,770,-56,57,50
767,780,-56,57,50
747,750,-45,74,73
747,780,-44,67,73
747,780,-44,67,40
774,770,-86,77,50
774,780,-52,77,50
777,780,-52,77,94
777,780,-63,60,78
756,760,-63,60,78
779,780,-6,73,87
779,770,-33,73,87
791,790,-33,73,59
758,760,-35,9,55
765,770,-35,9,55
783,780,1,63,93
755,760,-40,68,93
755,780,-40,68,67
755,770,-37,60,39
774,780,-61,60,39
774,770,-61,79,80
777,780,-56,100,70
788,790,-56,100,70
788,790,-75,38,127
783,750,-81,68,127
783,760,-81,68,77
757,760,-55,56,49
769,770,-55,56,49
769,780,-56,47,68
782,780,-45,46,88
763,770,-45,46,88
763,760,-38,45,84
754,760,-54,45,84
762,760,-54,30,59
762,780,-62,48,33
762,780,-62,48,33
758,760,-61,25,96
758,770,-37,52,96
782,780,-37,52,93
781,780,-36,64,68
781,770,-21,64,68
768,770,-21,64,69
785,790,-40,15,81
785,790,-40,15,81
770,770,-65,36,100
743,750,-53,46,100
743,760,-53,46,54
743,750,8,30,95
764,770,8,30,95
764,760,-2,38,69
756,760,-30,63,69
753,750,-30,63,117
753,760,-68,43,123
749,750,-79,43,123
748,750,-79,91,13
748,750,-54,67,47
742,740,-54,67,47
738,740,-72,43,45
773,770,-54,67,45
773,750,-54,67,96
753,770,-36,63,103
753,760,-36,63,103
737,740,-36,68,79
770,770,-27,87,44
770,760,-27,87,44
751,750,-28,48,61
761,760,-43,48,61
760,760,-43,62,78
760,750,-20,79,47
744,750,-20,79,47
744,770,-48,67,53
744,750,-41,47,53
754,760,-41,47,71
754,760,-54,67,55
773,770,-64,67,55
762,760,-64,56,20
762,740,-84,94,110
754,740,-84,94,110
754,760,-39,47,99
748,750,-59,47,99
748,760,-59,47,54
748,760,-33,66,85
750,750,-33,66,85
750,750,-15,31,96
763,760,-39,37,103
763,750,-39,37,103
763,750,-57,61,54
766,770,-32,61,54
766,780,-32,66,54
752,750,-49,63,40
752,760,-49,63,40
753,760,-70,54,48
753,750,-50,83,48
757,760,-50,83,26
745,750,-67,78,35
745,750,-29,78,35
757,760,-29,40,56
757,760,-53,46,105
760,760,-53,46,105
752,750,-28,60,58
752,760,-51,101,58
757,760,-51,101,16
758,760,-36,108,65
758,740,-36,108,65
758,770,-11,54,99
761,760,8,31,41
761,760,8,31,41
757,760,-39,58,77
752,750,-36,58,77
752,770,-36,41,57
763,760,-54,55,32
763,770,-54,55,32
759,740,-35,26,66
759,760,-26,22,66
747,750,-26,22,51
747,770,-19,46,72
761,770,-19,46,72
761,780,-23,45,43
762,760,-36,57,59
765,770,-36,57,59
765,790,-45,34,39
774,780,-24,34,39
756,760,-24,51,86
756,770,-48,23,120
770,770,-48,23,120
770,770,-49,11,91
770,770,-19,55,91
777,780,-19,55,13
762,760,-16,65,49
768,770,-10,65,49
